2023-10-04 08:39:45,404 INFO     Building assets from: soccertwos-stage2
2023-10-04 09:01:15,953 INFO     Training iteration 171
2023-10-04 09:01:22,927 INFO     Iteration 171 finished in 6.973000764846802s, # of env_steps trained 35800
2023-10-04 09:01:22,939 INFO     Training iteration 172
2023-10-04 09:01:29,840 INFO     Iteration 172 finished in 6.899000406265259s, # of env_steps trained 36010
2023-10-04 09:01:29,853 INFO     Training iteration 173
2023-10-04 09:01:36,787 INFO     Iteration 173 finished in 6.933003664016724s, # of env_steps trained 36220
2023-10-04 09:01:36,800 INFO     Training iteration 174
2023-10-04 09:01:43,759 INFO     Iteration 174 finished in 6.9579994678497314s, # of env_steps trained 36430
2023-10-04 09:01:43,770 INFO     Training iteration 175
2023-10-04 09:01:50,728 INFO     Iteration 175 finished in 6.954531908035278s, # of env_steps trained 36640
2023-10-04 09:01:50,739 INFO     Training iteration 176
2023-10-04 09:01:57,726 INFO     Iteration 176 finished in 6.9860241413116455s, # of env_steps trained 36850
2023-10-04 09:01:57,737 INFO     Training iteration 177
2023-10-04 09:02:04,717 INFO     Iteration 177 finished in 6.979001045227051s, # of env_steps trained 37060
2023-10-04 09:02:04,729 INFO     Training iteration 178
2023-10-04 09:02:11,717 INFO     Iteration 178 finished in 6.986999988555908s, # of env_steps trained 37270
2023-10-04 09:02:11,728 INFO     Training iteration 179
2023-10-04 09:02:18,724 INFO     Iteration 179 finished in 6.993995428085327s, # of env_steps trained 37480
2023-10-04 09:02:18,737 INFO     Training iteration 180
2023-10-04 09:02:25,719 INFO     Iteration 180 finished in 6.9799981117248535s, # of env_steps trained 37690
2023-10-04 09:02:25,733 INFO     Training iteration 181
2023-10-04 09:02:32,723 INFO     Iteration 181 finished in 6.989001989364624s, # of env_steps trained 37900
2023-10-04 09:02:32,737 INFO     Training iteration 182
2023-10-04 09:02:39,720 INFO     Iteration 182 finished in 6.982000350952148s, # of env_steps trained 38110
2023-10-04 09:02:39,733 INFO     Training iteration 183
2023-10-04 09:02:46,723 INFO     Iteration 183 finished in 6.987996578216553s, # of env_steps trained 38320
2023-10-04 09:02:46,734 INFO     Training iteration 184
2023-10-04 09:02:53,717 INFO     Iteration 184 finished in 6.980995416641235s, # of env_steps trained 38540
2023-10-04 09:02:53,730 INFO     Training iteration 185
2023-10-04 09:03:00,715 INFO     Iteration 185 finished in 6.984000205993652s, # of env_steps trained 38750
2023-10-04 09:03:00,726 INFO     Training iteration 186
2023-10-04 09:03:07,707 INFO     Iteration 186 finished in 6.979997873306274s, # of env_steps trained 38960
2023-10-04 09:03:07,724 INFO     Training iteration 187
2023-10-04 09:03:14,714 INFO     Iteration 187 finished in 6.987998008728027s, # of env_steps trained 39170
2023-10-04 09:03:14,725 INFO     Training iteration 188
2023-10-04 09:03:21,618 INFO     Iteration 188 finished in 6.891996145248413s, # of env_steps trained 39380
2023-10-04 09:03:21,629 INFO     Training iteration 189
2023-10-04 09:03:28,571 INFO     Iteration 189 finished in 6.940998077392578s, # of env_steps trained 39590
2023-10-04 09:03:28,583 INFO     Training iteration 190
2023-10-04 09:03:35,469 INFO     Iteration 190 finished in 6.885001182556152s, # of env_steps trained 39800
2023-10-04 09:03:35,482 INFO     Training iteration 191
2023-10-04 09:03:42,451 INFO     Iteration 191 finished in 6.967996835708618s, # of env_steps trained 40010
2023-10-04 09:03:42,461 INFO     Training iteration 192
2023-10-04 09:03:49,431 INFO     Iteration 192 finished in 6.969002723693848s, # of env_steps trained 40220
2023-10-04 09:03:49,544 INFO     Training iteration 193
2023-10-04 09:03:56,487 INFO     Iteration 193 finished in 6.941002130508423s, # of env_steps trained 40430
2023-10-04 09:03:56,497 INFO     Training iteration 194
2023-10-04 09:04:03,465 INFO     Iteration 194 finished in 6.967002868652344s, # of env_steps trained 40640
2023-10-04 09:04:03,475 INFO     Training iteration 195
2023-10-04 09:04:10,439 INFO     Iteration 195 finished in 6.963002443313599s, # of env_steps trained 40850
2023-10-04 09:04:10,451 INFO     Training iteration 196
2023-10-04 09:04:17,432 INFO     Iteration 196 finished in 6.979999303817749s, # of env_steps trained 41060
2023-10-04 09:04:17,444 INFO     Training iteration 197
2023-10-04 09:04:24,424 INFO     Iteration 197 finished in 6.978000164031982s, # of env_steps trained 41270
2023-10-04 09:04:24,435 INFO     Training iteration 198
2023-10-04 09:04:31,423 INFO     Iteration 198 finished in 6.987000226974487s, # of env_steps trained 41480
2023-10-04 09:04:31,435 INFO     Training iteration 199
2023-10-04 09:04:38,334 INFO     Iteration 199 finished in 6.896995782852173s, # of env_steps trained 41690
2023-10-04 09:04:38,347 INFO     Training iteration 200
2023-10-04 09:04:45,243 INFO     Iteration 200 finished in 6.895000457763672s, # of env_steps trained 41890
2023-10-04 09:04:45,253 INFO     Training iteration 201
2023-10-04 09:04:52,142 INFO     Iteration 201 finished in 6.887998580932617s, # of env_steps trained 42100
2023-10-04 09:04:52,155 INFO     Training iteration 202
2023-10-04 09:04:59,081 INFO     Iteration 202 finished in 6.924998998641968s, # of env_steps trained 42310
2023-10-04 09:04:59,093 INFO     Training iteration 203
2023-10-04 09:05:06,009 INFO     Iteration 203 finished in 6.9129958152771s, # of env_steps trained 42520
2023-10-04 09:05:06,019 INFO     Training iteration 204
2023-10-04 09:05:12,957 INFO     Iteration 204 finished in 6.936999559402466s, # of env_steps trained 42730
2023-10-04 09:05:12,969 INFO     Training iteration 205
2023-10-04 09:05:19,889 INFO     Iteration 205 finished in 6.917997598648071s, # of env_steps trained 42940
2023-10-04 09:05:19,902 INFO     Training iteration 206
2023-10-04 09:05:26,862 INFO     Iteration 206 finished in 6.958997964859009s, # of env_steps trained 43150
2023-10-04 09:05:26,873 INFO     Training iteration 207
2023-10-04 09:05:33,807 INFO     Iteration 207 finished in 6.9330034255981445s, # of env_steps trained 43360
2023-10-04 09:05:33,822 INFO     Training iteration 208
2023-10-04 09:05:40,762 INFO     Iteration 208 finished in 6.938001871109009s, # of env_steps trained 43570
2023-10-04 09:05:40,773 INFO     Training iteration 209
2023-10-04 09:05:47,748 INFO     Iteration 209 finished in 6.972996950149536s, # of env_steps trained 43780
2023-10-04 09:05:47,757 INFO     Training iteration 210
2023-10-04 09:05:54,728 INFO     Iteration 210 finished in 6.969000339508057s, # of env_steps trained 43990
2023-10-04 09:05:54,742 INFO     Training iteration 211
2023-10-04 09:06:01,722 INFO     Iteration 211 finished in 6.979000568389893s, # of env_steps trained 44200
2023-10-04 09:06:01,734 INFO     Training iteration 212
2023-10-04 09:06:08,719 INFO     Iteration 212 finished in 6.983997583389282s, # of env_steps trained 44410
2023-10-04 09:06:08,730 INFO     Training iteration 213
2023-10-04 09:06:15,717 INFO     Iteration 213 finished in 6.985999584197998s, # of env_steps trained 44620
2023-10-04 09:06:15,729 INFO     Training iteration 214
2023-10-04 09:06:22,717 INFO     Iteration 214 finished in 6.9879984855651855s, # of env_steps trained 44830
2023-10-04 09:06:22,730 INFO     Training iteration 215
2023-10-04 09:06:29,731 INFO     Iteration 215 finished in 6.999996900558472s, # of env_steps trained 45040
2023-10-04 09:06:29,744 INFO     Training iteration 216
2023-10-04 09:06:36,740 INFO     Iteration 216 finished in 6.994998931884766s, # of env_steps trained 45250
2023-10-04 09:06:36,750 INFO     Training iteration 217
2023-10-04 09:06:43,747 INFO     Iteration 217 finished in 6.993994474411011s, # of env_steps trained 45460
2023-10-04 09:06:43,759 INFO     Training iteration 218
2023-10-04 09:06:50,737 INFO     Iteration 218 finished in 6.976996660232544s, # of env_steps trained 45680
2023-10-04 09:06:50,749 INFO     Training iteration 219
2023-10-04 09:06:57,737 INFO     Iteration 219 finished in 6.98699688911438s, # of env_steps trained 45890
2023-10-04 09:06:57,749 INFO     Training iteration 220
2023-10-04 09:07:04,737 INFO     Iteration 220 finished in 6.986997365951538s, # of env_steps trained 46100
2023-10-04 09:07:04,747 INFO     Training iteration 221
2023-10-04 09:07:11,694 INFO     Iteration 221 finished in 6.94399619102478s, # of env_steps trained 46310
2023-10-04 09:07:11,708 INFO     Training iteration 222
2023-10-04 09:07:18,616 INFO     Iteration 222 finished in 6.907002210617065s, # of env_steps trained 46520
2023-10-04 09:07:18,627 INFO     Training iteration 223
2023-10-04 09:07:25,582 INFO     Iteration 223 finished in 6.9539995193481445s, # of env_steps trained 46730
2023-10-04 09:07:25,594 INFO     Training iteration 224
2023-10-04 09:07:32,458 INFO     Iteration 224 finished in 6.8619983196258545s, # of env_steps trained 46940
2023-10-04 09:07:32,468 INFO     Training iteration 225
2023-10-04 09:07:39,457 INFO     Iteration 225 finished in 6.9879984855651855s, # of env_steps trained 47150
2023-10-04 09:07:39,471 INFO     Training iteration 226
2023-10-04 09:07:46,454 INFO     Iteration 226 finished in 6.980998516082764s, # of env_steps trained 47370
2023-10-04 09:07:46,465 INFO     Training iteration 227
2023-10-04 09:07:53,438 INFO     Iteration 227 finished in 6.972002983093262s, # of env_steps trained 47580
2023-10-04 09:07:53,450 INFO     Training iteration 228
2023-10-04 09:08:00,437 INFO     Iteration 228 finished in 6.985999345779419s, # of env_steps trained 47790
2023-10-04 09:08:00,449 INFO     Training iteration 229
2023-10-04 09:08:07,470 INFO     Iteration 229 finished in 7.018997669219971s, # of env_steps trained 48000
2023-10-04 09:08:07,479 INFO     Training iteration 230
2023-10-04 09:08:14,359 INFO     Iteration 230 finished in 6.8789989948272705s, # of env_steps trained 48210
2023-10-04 09:08:14,476 INFO     Training iteration 231
2023-10-04 09:08:21,411 INFO     Iteration 231 finished in 6.93399977684021s, # of env_steps trained 48420
2023-10-04 09:08:21,423 INFO     Training iteration 232
2023-10-04 09:08:28,301 INFO     Iteration 232 finished in 6.876994848251343s, # of env_steps trained 48630
2023-10-04 09:08:28,314 INFO     Training iteration 233
2023-10-04 09:08:35,242 INFO     Iteration 233 finished in 6.926000118255615s, # of env_steps trained 48840
2023-10-04 09:08:35,253 INFO     Training iteration 234
2023-10-04 09:08:42,231 INFO     Iteration 234 finished in 6.975999116897583s, # of env_steps trained 49060
2023-10-04 09:08:42,246 INFO     Training iteration 235
2023-10-04 09:08:49,235 INFO     Iteration 235 finished in 6.987996578216553s, # of env_steps trained 49270
2023-10-04 09:08:49,247 INFO     Training iteration 236
2023-10-04 09:08:56,230 INFO     Iteration 236 finished in 6.981994390487671s, # of env_steps trained 49480
2023-10-04 09:08:56,241 INFO     Training iteration 237
2023-10-04 09:09:03,223 INFO     Iteration 237 finished in 6.979997873306274s, # of env_steps trained 49690
2023-10-04 09:09:03,236 INFO     Training iteration 238
2023-10-04 09:09:10,223 INFO     Iteration 238 finished in 6.984999895095825s, # of env_steps trained 49900
2023-10-04 09:09:10,234 INFO     Training iteration 239
2023-10-04 09:09:17,225 INFO     Iteration 239 finished in 6.989998817443848s, # of env_steps trained 50110
2023-10-04 09:09:17,238 INFO     Training iteration 240
2023-10-04 09:09:24,170 INFO     Iteration 240 finished in 6.929997205734253s, # of env_steps trained 50320
2023-10-04 09:09:24,204 INFO     Training iteration 241
2023-10-04 09:09:31,156 INFO     Iteration 241 finished in 6.95099949836731s, # of env_steps trained 50530
2023-10-04 09:09:31,168 INFO     Training iteration 242
2023-10-04 09:09:38,137 INFO     Iteration 242 finished in 6.967998504638672s, # of env_steps trained 50740
2023-10-04 09:09:38,149 INFO     Training iteration 243
2023-10-04 09:09:45,068 INFO     Iteration 243 finished in 6.918000221252441s, # of env_steps trained 50950
2023-10-04 09:09:45,078 INFO     Training iteration 244
2023-10-04 09:09:51,999 INFO     Iteration 244 finished in 6.919002294540405s, # of env_steps trained 51160
2023-10-04 09:09:52,013 INFO     Training iteration 245
2023-10-04 09:09:58,925 INFO     Iteration 245 finished in 6.9110002517700195s, # of env_steps trained 51370
2023-10-04 09:09:58,938 INFO     Training iteration 246
2023-10-04 09:10:05,851 INFO     Iteration 246 finished in 6.912002325057983s, # of env_steps trained 51580
2023-10-04 09:10:05,862 INFO     Training iteration 247
2023-10-04 09:10:12,809 INFO     Iteration 247 finished in 6.94600248336792s, # of env_steps trained 51790
2023-10-04 09:10:12,818 INFO     Training iteration 248
2023-10-04 09:10:19,769 INFO     Iteration 248 finished in 6.947998523712158s, # of env_steps trained 52000
2023-10-04 09:10:19,777 INFO     Training iteration 249
2023-10-04 09:10:26,745 INFO     Iteration 249 finished in 6.965998411178589s, # of env_steps trained 52210
2023-10-04 09:10:26,756 INFO     Training iteration 250
2023-10-04 09:10:33,731 INFO     Iteration 250 finished in 6.974000692367554s, # of env_steps trained 52420
2023-10-04 09:10:33,741 INFO     Training iteration 251
2023-10-04 09:10:40,684 INFO     Iteration 251 finished in 6.941991567611694s, # of env_steps trained 52630
2023-10-04 09:10:40,698 INFO     Training iteration 252
2023-10-04 09:10:47,566 INFO     Iteration 252 finished in 6.866999864578247s, # of env_steps trained 52840
2023-10-04 09:10:47,580 INFO     Training iteration 253
2023-10-04 09:10:54,519 INFO     Iteration 253 finished in 6.9379987716674805s, # of env_steps trained 53050
2023-10-04 09:10:54,530 INFO     Training iteration 254
2023-10-04 09:11:01,446 INFO     Iteration 254 finished in 6.913998365402222s, # of env_steps trained 53260
2023-10-04 09:11:01,457 INFO     Training iteration 255
2023-10-04 09:11:08,408 INFO     Iteration 255 finished in 6.948997497558594s, # of env_steps trained 53470
2023-10-04 09:11:08,418 INFO     Training iteration 256
2023-10-04 09:11:15,384 INFO     Iteration 256 finished in 6.963998079299927s, # of env_steps trained 53680
2023-10-04 09:11:15,398 INFO     Training iteration 257
2023-10-04 09:11:22,324 INFO     Iteration 257 finished in 6.924998760223389s, # of env_steps trained 53900
2023-10-04 09:11:22,335 INFO     Training iteration 258
2023-10-04 09:11:29,296 INFO     Iteration 258 finished in 6.959998846054077s, # of env_steps trained 54100
2023-10-04 09:11:29,309 INFO     Training iteration 259
2023-10-04 09:11:36,279 INFO     Iteration 259 finished in 6.9689977169036865s, # of env_steps trained 54310
2023-10-04 09:11:36,295 INFO     Training iteration 260
2023-10-04 09:11:43,280 INFO     Iteration 260 finished in 6.983002424240112s, # of env_steps trained 54520
2023-10-04 09:11:43,295 INFO     Training iteration 261
2023-10-04 09:11:50,235 INFO     Iteration 261 finished in 6.939522981643677s, # of env_steps trained 54730
2023-10-04 09:11:50,248 INFO     Training iteration 262
2023-10-04 09:11:57,213 INFO     Iteration 262 finished in 6.963998794555664s, # of env_steps trained 54940
2023-10-04 09:11:57,225 INFO     Training iteration 263
2023-10-04 09:12:04,191 INFO     Iteration 263 finished in 6.9645795822143555s, # of env_steps trained 55150
2023-10-04 09:12:04,203 INFO     Training iteration 264
2023-10-04 09:12:11,179 INFO     Iteration 264 finished in 6.974000692367554s, # of env_steps trained 55360
2023-10-04 09:12:11,190 INFO     Training iteration 265
2023-10-04 09:12:18,174 INFO     Iteration 265 finished in 6.9830029010772705s, # of env_steps trained 55570
2023-10-04 09:12:18,186 INFO     Training iteration 266
2023-10-04 09:12:25,164 INFO     Iteration 266 finished in 6.976006269454956s, # of env_steps trained 55780
2023-10-04 09:12:25,179 INFO     Training iteration 267
2023-10-04 09:12:32,166 INFO     Iteration 267 finished in 6.985001087188721s, # of env_steps trained 55990
2023-10-04 09:12:32,183 INFO     Training iteration 268
2023-10-04 09:12:39,171 INFO     Iteration 268 finished in 6.986993312835693s, # of env_steps trained 56200
2023-10-04 09:12:39,184 INFO     Training iteration 269
2023-10-04 09:12:46,145 INFO     Iteration 269 finished in 6.960000991821289s, # of env_steps trained 56420
